id,response_id,question,raw_response,category,theme,subtheme,media,group_name,tactic,notes,language,change_comb
195_f_ect,195,fear,Tourists - when biking/walking they are dangerous. Not enough to do for fun. More places to go and things to do x3. Don't have enough food options. Get overpriced and lose people. Turn into an only summer. Economy won't work as well for people. Ski area gets too big. ,values,economy ,tourism,,,,,,
195_f_sew,195,fear,Tourists - when biking/walking they are dangerous. Not enough to do for fun. More places to go and things to do x3. Don't have enough food options. Get overpriced and lose people. Turn into an only summer. Economy won't work as well for people. Ski area gets too big. ,values,sense of place and community,walkability,,,,,,
195_f_ou,195,fear,Tourists - when biking/walking they are dangerous. Not enough to do for fun. More places to go and things to do x3. Don't have enough food options. Get overpriced and lose people. Turn into an only summer. Economy won't work as well for people. Ski area gets too big. ,values,outdoor recreation,,,,,,,
195_f_ecy,195,fear,Tourists - when biking/walking they are dangerous. Not enough to do for fun. More places to go and things to do x3. Don't have enough food options. Get overpriced and lose people. Turn into an only summer. Economy won't work as well for people. Ski area gets too big. ,values,economy ,year-round economy,,,,,,
195_f_ecg,195,fear,Tourists - when biking/walking they are dangerous. Not enough to do for fun. More places to go and things to do x3. Don't have enough food options. Get overpriced and lose people. Turn into an only summer. Economy won't work as well for people. Ski area gets too big. ,values,economy ,gentrification,,,,,,
195_f_ecb,195,fear,Tourists - when biking/walking they are dangerous. Not enough to do for fun. More places to go and things to do x3. Don't have enough food options. Get overpriced and lose people. Turn into an only summer. Economy won't work as well for people. Ski area gets too big. ,values,economy ,becoming ski resort town,,,,,,
196_f_ouk,196,fear,"Kendall ski area, loopholes in code, investors buying property, vacation rentals",values,outdoor recreation,kendall mountain,,,,,,
196_f_goz,196,fear,"Kendall ski area, loopholes in code, investors buying property, vacation rentals",values,governance,zoning,,,,,,
196_f_ec,196,fear,"Kendall ski area, loopholes in code, investors buying property, vacation rentals",values,economy ,,,,,,,
196_f_hos,196,fear,"Kendall ski area, loopholes in code, investors buying property, vacation rentals",values,housing,second homes,,,,,,
197_f_ecj,197,fear,Work - that it's not secure. Housing costs increasing. ,values,economy ,jobs security,,,,,,
197_f_hoa,197,fear,Work - that it's not secure. Housing costs increasing. ,values,housing,affordable groceries,,,,,,
215_f_ecb,215,fear,Money people will take over and turn it into a resort that we can't afford to live in,values,economy ,becoming ski resort town,,,,,,
220_f_go,220,fear,"Our government is managed by people with no training about management structure, or the importance of civility. People are coming here not because they appreciate our community and environment, but because they see an opportunity to make money (Greed) ",values,governance,,,,,,,
220_f_sec,220,fear,"Our government is managed by people with no training about management structure, or the importance of civility. People are coming here not because they appreciate our community and environment, but because they see an opportunity to make money (Greed) ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
220_f_ecu,220,fear,"Our government is managed by people with no training about management structure, or the importance of civility. People are coming here not because they appreciate our community and environment, but because they see an opportunity to make money (Greed) ",values,economy ,uncontrolled growth,,,,,,
220_f_goc,220,fear,"Our government is managed by people with no training about management structure, or the importance of civility. People are coming here not because they appreciate our community and environment, but because they see an opportunity to make money (Greed) ",values,governance,civic participation,,,,,,
221_f_ouo,221,fear,"The destruction of roads caused by the invasion of ATVs, OHVs, and volume of people, a lack of respect for the full-time residents. The impact of new houses, condo complexes, will have on existing property taxes, business owners who think their only chances of survival are directly related to OHVs, ATVs.",values,outdoor recreation,ohvs,,,,,,
221_f_oue,221,fear,"The destruction of roads caused by the invasion of ATVs, OHVs, and volume of people, a lack of respect for the full-time residents. The impact of new houses, condo complexes, will have on existing property taxes, business owners who think their only chances of survival are directly related to OHVs, ATVs.",values,outdoor recreation,environmental degradation,,,,,,
221_f_hot,221,fear,"The destruction of roads caused by the invasion of ATVs, OHVs, and volume of people, a lack of respect for the full-time residents. The impact of new houses, condo complexes, will have on existing property taxes, business owners who think their only chances of survival are directly related to OHVs, ATVs.",values,housing,taxes,,,,,,
221_f_grp,221,fear,"The destruction of roads caused by the invasion of ATVs, OHVs, and volume of people, a lack of respect for the full-time residents. The impact of new houses, condo complexes, will have on existing property taxes, business owners who think their only chances of survival are directly related to OHVs, ATVs.",values,growth,population growth,,,,,,
221_f_ect,221,fear,"The destruction of roads caused by the invasion of ATVs, OHVs, and volume of people, a lack of respect for the full-time residents. The impact of new houses, condo complexes, will have on existing property taxes, business owners who think their only chances of survival are directly related to OHVs, ATVs.",values,economy ,tourism,,,,,,
